game_id,match_date,competition,season,team_id,team_name,home_away,is_winner,formation,team_score,opp_team_id,opp_team_name,opp_score,player_id,player_name,jersey,position,position_abbr,starter,subbed_in,subbed_out,minutes,appearances,scraped_at,role,accurateCrosses,accurateKeeperSweeper,accurateLongBalls,accuratePasses,accurateThroughBalls,aerialDuelPct,aerialsLost,aerialsWon,attemptsInBox,attemptsOutBox,avgRatingFromCorrespondent,avgRatingFromDataFeed,avgRatingFromEditor,avgRatingFromUser,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceSaves,blockedShots,cleanSheet,crossPct,crossesCaught,defensiveInterventions,dnp,draws,duelWinPct,duels,duelsLost,duelsWon,effectiveClearance,effectiveTackles,expectedAssists,expectedAssistsOpenPlay,expectedAssistsSetPlay,expectedGoals,expectedGoalsConceded,expectedGoalsFreeKick,expectedGoalsNonPenalty,expectedGoalsNonPenaltyConceded,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsOnTargetFreeKick,expectedGoalsOnTargetNonPenalty,expectedGoalsOnTargetNonPenaltyConceded,expectedGoalsOpenPlay,expectedGoalsPrevented,expectedGoalsSetPlay,finalThirdEntries,foulsCommitted,foulsSuffered,freeKickGoals,freeKickPct,freeKickShots,gameWinningAssists,gameWinningGoals,goalAssists,goalDifference,goalsConceded,goalsPrevented,goodHighClaim,groundDuels,groundDuelsWon,handBalls,headedGoals,inaccurateCrosses,inaccurateLongBalls,inaccuratePasses,inaccurateThroughBalls,inneffectiveTackles,interceptions,leftFootedShots,longballPct,losses,lostCorners,offsides,outfielderBlock,ownGoals,partialCleenSheet,passPct,penAreaEntries,penaltyKickConceded,penaltyKickGoals,penaltyKickPct,penaltyKickSavePct,penaltyKickShots,penaltyKicksFaced,penaltyKicksMissed,penaltyKicksSaved,possWonAtt3rd,possWonDef3rd,possWonMid3rd,progressiveCarries,punches,redCards,rightFootedShots,savePct,saves,secondAssists,shootOutGoals,shootOutKicksFaced,shootOutKicksSaved,shootOutMisses,shootOutPct,shootOutSavePct,shotAssists,shotPct,shotsFaced,shotsHeaded,shotsOffTarget,shotsOnGoalAgainst,shotsOnPost,shotsOnTarget,smothers,starts,subIns,subOuts,successfulFinalThirdPasses,suspensions,tacklePct,throughBallPct,timeEnded,timeStarted,timesTackled,totalClearance,totalContest,totalCrosses,totalFinalThirdPasses,totalGoals,totalKeeperSweeper,totalLongBalls,totalPasses,totalShots,totalTackles,totalThroughBalls,touches,touchesInOppBox,turnover,unclaimedCrosses,winPct,wins,wonContest,wonCorners,yellowCards
760427,2026-06-16T01:00Z,FIFA World Cup,2026,469,Iran,home,False,4-4-2,2,2666,New Zealand,2,296999,Mohammad Mohebbi,8,Right Midfielder,RM,True,False,False,90.0,1.0,2026-06-16T20:53:58+00:00,MID,0.0,,0.0,19.0,0.0,1.0,,3.0,10.0,4.0,0.0,0.0,0.0,0.0,6.0,,,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,,,4.0,1.0,1.0,0.033,0.033,0.0,0.319,1.242,,0.319,1.242,0.875,1.005,,0.875,1.005,0.319,0.319,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,-0.995,,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,18.0,1.0,,1.0,28.0,2.0,1.0,0.0,40.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,469,Iran,home,False,4-4-2,2,2666,New Zealand,2,219611,Mehdi Taremi,9,Center Left Forward,CF-L,True,False,True,80.0,1.0,2026-06-16T20:53:58+00:00,FWD,0.0,,2.0,30.0,0.0,1.0,,4.0,8.0,4.0,0.0,0.0,0.0,0.0,6.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,10.0,4.0,6.0,1.0,0.0,0.017,0.017,,0.205,0.743,,0.205,0.743,,0.839,,,0.839,0.205,0.205,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.161,,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,4.0,8.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,,2.0,38.0,2.0,0.0,0.0,50.0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,469,Iran,home,False,4-4-2,2,2666,New Zealand,2,308077,Shahriyar Moghanloo,20,Center Right Forward,CF-R,True,False,True,53.0,1.0,2026-06-16T20:53:59+00:00,FWD,0.0,,0.0,8.0,0.0,0.636,4.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,4.0,,,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.625,16.0,6.0,10.0,2.0,1.0,0.008,0.008,,0.196,0.529,,0.196,0.529,,0.65,,,0.65,0.131,0.131,0.065,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.35,,5.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,2.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.5,0.0,0.0,0.0,1.0,2.0,,1.0,8.0,0.0,,2.0,19.0,3.0,2.0,1.0,35.0,4.0,,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,469,Iran,home,False,4-4-2,2,2666,New Zealand,2,256581,Mehdi Ghayedi,10,Substitute,SUB,False,True,False,45.0,1.0,2026-06-16T20:53:59+00:00,MID,2.0,,0.0,5.0,0.0,0.333,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,9.0,6.0,3.0,0.0,1.0,0.188,0.173,0.015,0.031,0.743,,0.031,0.743,,0.354,,,0.354,0.042,0.042,0.031,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.646,,6.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,2.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,0.0,,1.0,10.0,1.0,1.0,0.0,20.0,2.0,,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,469,Iran,home,False,4-4-2,2,2666,New Zealand,2,219617,Ali Alipour,11,Substitute,SUB,False,True,False,37.0,1.0,2026-06-16T20:54:00+00:00,MID,0.0,,0.0,5.0,0.0,0.0,1.0,,4.0,,0.0,0.0,0.0,0.0,1.0,,,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,4.0,2.0,2.0,1.0,1.0,0.002,0.002,,0.064,0.712,,0.064,0.712,,0.354,,,0.354,0.064,0.064,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.646,,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,2.0,0.0,,0.0,9.0,1.0,1.0,0.0,17.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,469,Iran,home,False,4-4-2,2,2666,New Zealand,2,203453,Ehsan Hajsafi,3,Substitute,SUB,False,True,False,25.0,1.0,2026-06-16T20:54:02+00:00,MID,0.0,,1.0,7.0,0.0,1.0,,1.0,2.0,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,3.0,1.0,2.0,0.0,0.0,0.001,0.001,0.0,0.025,0.498,,0.025,0.498,,0.165,,,0.165,0.025,0.025,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,1.0,8.0,1.0,0.0,0.0,11.0,,,0.0,0.0,0.0,,0.0,1.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,469,Iran,home,False,4-4-2,2,2666,New Zealand,2,266729,Amirhossein Hosseinzadeh,18,Substitute,SUB,False,True,False,10.0,1.0,2026-06-16T20:54:03+00:00,MID,0.0,,1.0,7.0,0.0,0.0,1.0,,2.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,3.0,2.0,1.0,0.0,1.0,0.008,0.008,0.0,,0.498,,,0.498,,0.165,,,0.165,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,,1.0,8.0,0.0,1.0,0.0,13.0,,1.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,168747,Max Crocombe,1,Goalkeeper,G,True,False,False,90.0,1.0,2026-06-16T20:54:05+00:00,GK,0.0,,8.0,29.0,0.0,,,,10.0,7.0,0.0,0.0,0.0,0.0,7.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,2.0,1.0,1.0,0.0,0.0,0.007,0.007,0.0,,1.498,,,1.498,,1.718,,,1.718,,,,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.282,,2.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.471,0.0,0.0,0.0,,0.0,0.0,0.763,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,3.0,0.0,0.0,0.0,0.005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,6.0,0.0,,17.0,38.0,0.0,0.0,0.0,45.0,,,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,101934,Michael Boxall,5,Center Left Defender,CD-L,True,False,False,90.0,1.0,2026-06-16T20:54:06+00:00,DEF,0.0,,2.0,50.0,0.0,0.4,3.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.375,8.0,5.0,3.0,8.0,0.0,0.025,0.008,0.017,,1.498,,,1.498,,1.718,,,1.718,,,,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.282,,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.943,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,,1.0,5.0,0.0,,2.0,53.0,0.0,0.0,0.0,72.0,,1.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,332367,Finn Surman,16,Center Right Defender,CD-R,True,False,False,90.0,1.0,2026-06-16T20:54:06+00:00,DEF,0.0,,2.0,51.0,0.0,1.0,,1.0,10.0,7.0,0.0,0.0,0.0,0.0,3.0,,,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,,,3.0,9.0,1.0,0.007,0.007,0.0,0.451,1.498,,0.451,1.498,,1.718,,,1.718,,,0.451,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.282,,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.667,0.0,0.0,0.0,3.0,0.0,0.0,0.944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,,0.0,2.0,0.0,,3.0,54.0,1.0,1.0,0.0,76.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,266554,Liberato Cacace,13,Left Back,LB,True,False,True,68.0,1.0,2026-06-16T20:54:06+00:00,DEF,0.0,,0.0,17.0,0.0,0.0,1.0,,6.0,4.0,0.0,0.0,0.0,0.0,4.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.75,4.0,1.0,3.0,1.0,1.0,0.01,0.009,0.001,0.023,1.172,,0.023,1.172,0.097,1.708,,0.097,1.708,0.023,0.023,,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.292,,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,,1.0,8.0,0.0,,0.0,22.0,1.0,2.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,159470,Tim Payne,2,Right Back,RB,True,False,True,78.0,1.0,2026-06-16T20:54:07+00:00,DEF,0.0,,1.0,26.0,0.0,0.333,2.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,6.0,3.0,3.0,1.0,1.0,0.009,0.008,0.0,,1.232,,,1.232,,1.708,,,1.708,,,,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.292,,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.813,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,3.0,6.0,0.0,,1.0,32.0,0.0,1.0,0.0,46.0,,2.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,228283,Sarpreet Singh,10,Attacking Midfielder,AM,True,False,True,89.0,1.0,2026-06-16T20:54:07+00:00,MID,0.0,,1.0,33.0,0.0,0.0,1.0,,10.0,7.0,0.0,0.0,0.0,0.0,7.0,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.273,11.0,8.0,3.0,0.0,1.0,0.085,0.085,0.0,0.16,1.498,,0.16,1.498,0.038,1.718,,0.038,1.718,0.144,0.144,0.016,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.282,,10.0,3.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,3.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.805,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,6.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,4.0,4.0,14.0,0.0,,5.0,41.0,3.0,1.0,0.0,65.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,297798,Marko Stamenic,8,Left Midfielder,LM,True,False,True,89.0,1.0,2026-06-16T20:54:08+00:00,MID,0.0,,3.0,50.0,0.0,0.167,5.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,5.0,,,,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.222,9.0,7.0,2.0,2.0,1.0,0.017,0.017,0.0,0.04,1.498,,0.04,1.498,,1.718,,,1.718,,,0.04,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.282,,3.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,4.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,11.0,0.0,,5.0,58.0,1.0,1.0,0.0,73.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,228294,Joe Bell,6,Right Midfielder,RM,True,False,False,90.0,1.0,2026-06-16T20:54:08+00:00,MID,0.0,,2.0,40.0,0.0,0.5,2.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,4.0,,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.667,9.0,3.0,6.0,1.0,1.0,0.017,0.017,0.0,,1.498,,,1.498,,1.718,,,1.718,,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.282,,5.0,4.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,2.0,0.0,0.667,0.0,0.0,0.0,,0.0,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,,3.0,50.0,0.0,3.0,0.0,59.0,,,0.0,0.0,0.0,1.0,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,134190,Chris Wood,9,Forward,F,True,False,False,90.0,1.0,2026-06-16T20:54:08+00:00,FWD,0.0,,0.0,14.0,0.0,0.333,2.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,,2.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,7.0,6.0,1.0,0.0,0.0,0.092,0.092,,0.223,1.498,0.044,0.223,1.498,0.193,1.718,0.028,0.193,1.718,0.079,0.079,0.144,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,2.0,-0.282,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,9.0,0.0,,0.0,17.0,4.0,0.0,0.0,39.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,266555,Elijah Just,11,Attacking Midfielder Left,AM-L,True,False,False,90.0,1.0,2026-06-16T20:54:09+00:00,MID,0.0,,0.0,22.0,0.0,0.333,2.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,7.0,,,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.455,11.0,6.0,5.0,1.0,1.0,0.111,0.111,0.001,0.307,1.498,,0.307,1.498,0.643,1.718,,0.643,1.718,0.307,0.307,,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.282,,8.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.846,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,8.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,13.0,2.0,,1.0,26.0,2.0,1.0,0.0,49.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,228279,Callum McCowatt,20,Attacking Midfielder Right,AM-R,True,False,True,68.0,1.0,2026-06-16T20:54:09+00:00,MID,0.0,,1.0,28.0,0.0,0.667,1.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,4.0,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.667,9.0,3.0,6.0,0.0,1.0,0.016,0.016,0.0,0.039,1.172,,0.039,1.172,0.034,1.708,,0.034,1.708,0.022,0.022,0.016,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.292,,6.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,4.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,,2.0,35.0,2.0,1.0,0.0,49.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,297802,Ben Old,19,Substitute,SUB,False,True,False,22.0,1.0,2026-06-16T20:54:10+00:00,MID,0.0,,0.0,7.0,0.0,0.0,1.0,,4.0,3.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,,,0.326,,,0.326,,0.01,,,0.01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,8.0,0.0,0.0,0.0,10.0,1.0,,0.0,0.0,0.0,,0.0,0.0
760427,2026-06-16T01:00Z,FIFA World Cup,2026,2666,New Zealand,away,False,4-2-3-1,2,469,Iran,2,297794,Jesse Randall,21,Substitute,SUB,False,True,False,1.0,1.0,2026-06-16T20:54:10+00:00,MID,1.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.07,0.07,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,0.0
